@relation Lage

@attribute id numeric
@attribute lemma string
@attribute pos string
@attribute nsubj_1 string
@attribute nsubj_2 string
@attribute lexicons_min numeric
@attribute lexicons_max numeric
@attribute lexicons_extremes_difference numeric
@attribute contains_negation numeric
@attribute aspecttype {true, false}

@data
251,'view be amazing bed be comfortable enough ','nnp vbd jj nn vbd jj rb ','comfortable','bed',0.0,0.8,0.8,1,true
252,'hotel be outdated ','nn vbd jj ','outdated','hotel',0.0,0.0,0.0,0,false
253,'carpet be pretty old vent be very dusty ','nnp vbd rb jj nn vbd rb jj ','dusty','vent',0.0,0.5,0.5,0,false
254,'actually see caked dust ','rb vb nn nn ','see','you',0.0,0.0,0.0,0,false
255,'do need update aesthetically ','vbz vb vbg rb ','need','it',0.0,0.0,0.0,1,false
308,'good ','jj ','','',0.0,1.0,1.0,0,false
309,'housekeeper be very sweet do great job ','nn vbd rb jj vbd jj nn ','did','she',0.0,1.0,1.0,0,false
310,'be little thing break light mildew drippy faucet ','vbd jj nns vbn nns jj jj nn ','were','faucet',0.0,0.0,0.0,0,false
311,'hotel need bit tlc ','nn vbz nn nnp ','needs','hotel',0.0,0.0,0.0,1,false
312,'otherwise nice experience ','rb jj nn ','','',0.0,0.6,0.6,0,false
313,'housekeeping staff be very friendly do great job ','nn nn vbd rb jj vbd jj nn ','did','they',0.0,1.0,1.0,0,false
348,'good ','jj ','','',0.0,1.0,1.0,0,false
349,'bed be not real ','nns vbp rb jj ','real','beds',0.0,0.5,0.5,1,false
374,'meh ','nnp ','','',0.0,0.0,0.0,0,false
375,'s good location s clean ','vbz jj nn vbz jj ','clean','it',0.0,1.0,1.0,0,false
376,'s very date ','vbz rb vbn ','','',0.0,0.0,0.0,0,false
377,'tv do not work ','nn vbd rb vb ','work','tv',0.0,0.0,0.0,1,false
378,'staff reception be not warm ','nn nn vbp rb jj ','warm','staff',0.0,0.2,0.2,1,false
379,'only stay here absolutely have ','rb vbp rb rb vbp ','have','i',0.0,0.0,0.0,0,false
380,'be strand storm so book last minute ','vbd vbn nn rb vbd jj nn ','booked','we',0.0,0.0,0.0,0,false
422,'rude staff ','nnp nn ','','',0.0,0.0,0.0,0,false
423,'staff give unpleasant vibe start right bat ','nn vbd jj nn vbd rb nn ','started','that',0.0,0.0,0.0,0,false
424,'female receptionist have attitude do not explain room deposit correctly when do return be ask clarify something have already say only seem upset more ','jj nn vbd nn vbd rb vb nn nn rb wrb vbd nn vbd vb vb nn vbd rb vbn rb vbd vb rbr ','seemed','it',-0.4,0.5,0.9,1,false
450,'good location adequate stay stay there again price be right ','jj nn jj nn vb rb rb nn vbd jj ','right','price',0.0,1.0,1.0,0,true
451,'quiet comfortable clean great location ','jj jj jj nnp nnp ','','',0.0,1.0,1.0,0,true
452,'bar fridge room be very useful ','nnp nn nn vbd rb jj ','useful','fridge',0.0,0.4,0.4,0,false
453,'room furniture need update ','nns nn vbp vbg ','need','rooms',0.0,0.0,0.0,1,false
454,'pool area also need makeover ','jj nn rb vbz nn ','needs','area',0.0,0.3333333333333333,0.3333333333333333,1,false
490,'good location adequate stay stay there again price be right ','jj nn jj nn vb rb rb nn vbd jj ','right','price',0.0,1.0,1.0,0,true
491,'quiet comfortable clean great location ','jj jj jj nnp nnp ','','',0.0,1.0,1.0,0,true
492,'bar fridge room be very useful ','nnp nn nn vbd rb jj ','useful','fridge',0.0,0.4,0.4,0,false
493,'room furniture need update ','nns nn vbp vbg ','need','rooms',0.0,0.0,0.0,1,false
494,'pool area also need makeover ','jj nn rb vbz nn ','needs','area',0.0,0.3333333333333333,0.3333333333333333,1,false
526,'thang service ','nns nn ','','',0.0,0.0,0.0,0,false
527,'moon light ','nn nn ','','',0.0,0.0,0.0,0,false
528,'maybe update little bit more color furniture ','rb vb jj nn rbr nns nn ','','',0.0,0.0,0.0,0,false
552,'good ','jj ','','',0.0,1.0,1.0,0,false
553,'location ','nn ','','',0.0,0.0,0.0,0,false
554,'bathroom be show age ','nns vbp vbg nn ','showing','bathrooms',0.0,0.0,0.0,0,false
555,'time renovate ','nn vb ','','',0.0,0.5,0.5,1,false
592,'wish have wait low rate site be offer night ','vbp vb vbn jjr nns nn vbd vbg nn ','offering','site',0.0,0.5,0.5,0,false
593,'stay ni ','vbd nns ','stayed','we',0.0,0.0,0.0,0,false
594,'nice big room upgrade arrival ','nnp jj nn vbn nn ','','',0.0,0.6,0.6,0,false
595,'smell lobby when #ord# walk smell stale nursing home ','nn nn wrb rb vbp vbz jj nn nn ','smells','it',-0.4,0.0,0.4,0,false
596,'too much antiseptic smell try cover stale smell ','rb jj jj nn vbg vb jj nn ','','',0.0,1.0,1.0,0,false
597,'beautiful old building appreciate ','jj jjr nn vb ','appreciate','i',0.0,1.0,1.0,0,false
598,'also have turn water midnight am ','rb vbd vb nn nn nn ','had','they',0.0,0.0,0.0,0,false
599,'big affect as far comfort ','jj nn rb rb nn ','','',0.0,1.0,1.0,1,false
646,'good ','jj ','','',0.0,1.0,1.0,0,false
647,'location be good?cprice be fair ','nn vbz nnp vbz jj ','fair','good?cprice',0.0,0.5,0.5,0,false
648,'old hotel room curtain fall ','jj nn nn nn vbd ','fell','curtain',0.0,0.0,0.0,0,false
678,'stay be ok bit b&b old style hotel ambience bar diner ','nn vbd jj nn nnp jj nn nn nn nn nn ','ok','stay',0.0,0.0,0.0,0,false
679,'breakfast be good location excellent view room be good ','nnp vbd jj nn jj nn nn vbd jj ','good','view',0.0,1.0,1.0,0,true
680,'room clean service be good ','nnp vbg nn vbd jj ','good','service',0.0,1.0,1.0,0,false
681,'safe place quiet ','jj nn jj ','','',0.0,0.75,0.75,0,true
682,'usb pports power point electronic device most furniture be old bed squeak ','nn nns nn nns jj nns jjs nn vbd jj nn vbd ','squeaked','bed',0.0,0.0,0.0,1,false
683,'last evening not get room be apparently check already ','jj nn rb vb nn vbd rb vbn rb ','get','we',0.0,0.0,0.0,1,false
684,'room service bar lunch time not quite star standard ','nn nn nn nn nn rb rb nn nn ','','',0.0,1.0,1.0,1,false
730,'excellent customer service ','jj nn nn ','','',0.0,1.0,1.0,0,false
731,'staff be very accommodating helpful ','nn vbd rb jj jj ','accommodating','staff',0.0,1.0,1.0,0,false
732,'bathroom shower have mold wall ','nn nn vbd nn nns ','had','shower',0.0,0.0,0.0,0,false
733,'explain problem front desk be very apologetic move upgrade room ','vbd nn jj nn vbd rb jj vbd vbn nn ','apologetic','they',-0.4,0.5,0.9,0,false
734,'excellent customer service ','jj nn nn ','','',0.0,1.0,1.0,0,false
768,'good ','jj ','','',0.0,1.0,1.0,0,false
769,'location be excellent central convenient public transportation restaurant metro place dupuis food court various service ','nnp vbz jj jj jj jj nn nns nn nnp nnp nn nn jj nns ','excellent','location',0.0,1.0,1.0,0,true
770,'maintenance be spotty ','nnp vbz jj ','spotty','maintenance',0.0,0.0,0.0,0,false
771,'bathtub drain clog hairdryer didn?ft work ice maker several floor be order furniture room scuff ','nnp nn vbn nn nn nn nn nns jj nns vbd nn nn nn vbd ','scuffed','furniture',0.0,0.0,0.0,0,false
798,'good ','jj ','','',0.0,1.0,1.0,0,false
799,'really like location hotel ','rb vbd nn nn ','liked','we',0.0,0.4,0.4,0,true
800,'swimming pool be cold ','nn nn vbd jj ','cold','pool',0.0,0.3333333333333333,0.3333333333333333,0,false
824,'pleasant ','nnp ','','',0.0,1.0,1.0,0,false
825,'great location ','nnp nnp ','','',0.0,0.6,0.6,0,true
826,'room have mold ','nn vbp nn ','mold','room',0.0,0.0,0.0,0,false
827,'move room becsuse noise contiguos room ','vbp nn nn nn nn nn ','move','they',0.0,0.0,0.0,1,false
854,'good ','jj ','','',0.0,1.0,1.0,0,false
855,'close shopping ','rb nn ','','',0.0,0.5,0.5,0,true
856,'heat bathroom ','nn nn ','','',0.0,0.0,0.0,1,false
876,'good ','jj ','','',0.0,1.0,1.0,0,false
877,'service de concierge nest pas sufficient ','nnp nnp nn nn vbd jj ','pas','nest',0.0,0.0,0.0,0,false
898,'','','','',0.0,0.0,0.0,0,false
899,'location ','nn ','','',0.0,0.0,0.0,0,false
900,'room be very tired overused ','nn vbd rb jj jj ','tired','room',-0.4,0.0,0.4,0,false
901,'room need facelift ','nn vbp nn ','need','room',0.0,0.0,0.0,1,false
902,'carpet be stain be mould bathroom ','nn vbd vbn vbd nn nn ','was','mould',0.0,0.0,0.0,0,false
934,'overall nice #crd# ','rb jj nn ','','',0.0,0.6,0.6,0,false
935,'location ','nn ','','',0.0,0.0,0.0,0,false
936,'facility ','nns ','','',0.0,0.0,0.0,0,false
968,'good value money ','jj nn nn ','','',0.0,1.0,1.0,0,false
969,'great location next metro station big n modern food court supermarket ','jj nn rb nnp nn jj rb jj nn nn nn ','','',0.0,0.6,0.6,0,true
970,'walkable city centre ','jj nn nn ','','',0.0,0.0,0.0,0,true
971,'err electric teapot coffee maker ','vbd jj nn nn nn ','','',0.0,0.5,0.5,0,false
972,'coffee brewer be clean guest ','nn nn vb vbn nn ','','',0.0,1.0,1.0,0,false
973,'','','','',0.0,0.0,0.0,0,false
974,'sheet be big enough be tuck matress ','nn vbz jj rb vb vbn nn ','big','sheet',0.0,0.2,0.2,1,false
975,'not be roll ','rb vb vbn ','','',0.0,0.0,0.0,1,false
1028,'good cost effectiveness ','jj nn nn ','','',0.0,1.0,1.0,0,false
1029,'good location ','jj nn ','','',0.0,1.0,1.0,0,true
1030,'good location ','jj nn ','','',0.0,1.0,1.0,0,true
1031,'breakfest be good ','jjs vb jjr ','better','breakfest',0.0,1.0,1.0,0,false
1032,'be room service restaurant be close dinner s be essential ','vbz nn nn nn vbz vbn nn vbz vbz jj ','essential','s',0.0,1.0,1.0,1,false
1033,'pool be only open evening ','nnp vbz rb vbn nn ','','',0.0,0.3333333333333333,0.3333333333333333,0,false
1072,'','','','',0.0,0.0,0.0,0,false
1073,'great location ','jj nn ','','',0.0,0.6,0.6,0,true
1074,'lose thing when leave contact say find ','vbd nns wrb vbd vbd vbd vb ','find','they',-0.2,0.5,0.7,0,false
1075,'also hot water only work morning ','rb jj nn rb vb nn ','work','water',0.0,0.0,0.0,0,false
1106,'good ','jj ','','',0.0,1.0,1.0,0,false
1107,'great buffet ','jj nn ','','',0.0,0.6,0.6,0,false
1108,'too bad be fridge room book small room ','rb jj vbd nn nn vbd jjr nn ','booked','we',-0.6,0.0,0.6,1,false
1109,'great location ','jj nn ','','',0.0,0.6,0.6,0,true
1110,'parking be scary least wasn?ft street ','nn vbd jj jjs vbd nn ','wasn?ft','it',-0.4,0.0,0.4,0,false
1150,'room serve purpose ','nn vbd nn ','served','room',0.0,0.0,0.0,0,false
1151,'more less ','jjr jjr ','','',0.0,0.0,0.0,1,false
1152,'room be very clean room ','nnp vbd rb jj nn ','room','room',0.0,1.0,1.0,0,false
1153,'front staff be friendly ','jj nn vbd jj ','friendly','staff',0.0,1.0,1.0,0,false
1154,'front entrance be beautiful ','jj nn vbd jj ','beautiful','entrance',0.0,1.0,1.0,0,false
1155,'ked be parking underground easy access hotel ','vbd vbd nn jj jj nn nn ','','',0.0,0.2,0.2,0,true
1156,'room bathroom be need major renovation ( be not comfortable mold bath tub wall ) ','nnp nn vbd nn jj nn -lrb- vbd rb jj nn nn nn nns -rrb- ',')','mold',0.0,1.0,1.0,1,false
1202,'good ','jj ','','',0.0,1.0,1.0,0,false
1203,'lobby be clean room be clean have great view city ','nn vbd jj nn vbd jj vbd jj nn nn ','clean','room',-0.4,1.0,1.4,0,true
1204,'restaurant hotel be good ','nn nn vbd jj ','good','restaurant',0.0,1.0,1.0,0,false
1205,'location hotel be great access st. catherine street get downtown ','nn nn vbz jj nn nnp nnp nn vbg nn ','great','location',0.0,0.6,0.6,0,true
1206,'bathroom be outdated seem little scummy ','nns vbd jj vbd jj jj ','outdated','bathrooms',0.0,0.0,0.0,0,false
1240,'good value ','jj nn ','','',0.0,1.0,1.0,0,false
1241,'location be very convenient view room be outstanding ','nn vbd rb jj nn nn vbd jj ','outstanding','view',0.0,1.0,1.0,0,true
1242,'need be update ','vbz vb vbn ','needs','it',0.0,0.0,0.0,1,false
1243,'take full minute run shower water be really warm ','vbd jj nns vbg nn nn vbd rb jj ','took','it',0.0,0.5,0.5,0,false
1268,'pleasant ','nnp ','','',0.0,1.0,1.0,0,false
1269,'very old need reformation comon area ','rb jj vbz nn jj nns ','','',0.0,1.0,1.0,1,false
1284,'probably not stay there again ','rb rb vb rb rb ','','',0.0,0.0,0.0,1,false
1285,'be work ice machine ','vbd vbg nn nn ','was','machine',0.0,0.0,0.0,1,false
1310,'go back recommend friend ','vb rb vb nns ','','',0.0,1.0,1.0,0,false
1311,'room be roomy ','nns vbd nn ','roomy','rooms',0.0,0.0,0.0,0,false
1312,'location be excellent ','nn vbd jj ','excellent','location',0.0,1.0,1.0,0,true
1313,'be clean staff be awesome ','vbd jj nn vbd jj ','awesome','clean',0.0,1.0,1.0,0,false
1314,'air duct need clean ','nn nns vbp vbg ','need','ducts',0.0,1.0,1.0,1,false
1315,'when come smell mould ','wrb vbd vbd nn ','smelled','i',0.0,0.0,0.0,0,false
1316,'pool hour be limited odd ','nn nns vbd jj jj ','limited','hours',-0.4,0.3333333333333333,0.7333333333333334,0,false
1356,'good ','jj ','','',0.0,1.0,1.0,0,false
1357,'location ','nn ','','',0.0,0.0,0.0,0,false
1374,'very good ','rb jj ','','',0.0,1.0,1.0,0,false
1375,'nice city ','nnp nn ','','',0.0,0.6,0.6,0,true
1376,'room have fridge ','nnp vbz nn ','has','room',0.0,0.0,0.0,1,false
1402,'good ','jj ','','',0.0,1.0,1.0,0,false
1403,'good location ','jj nn ','','',0.0,1.0,1.0,0,true
1404,'lot elevator work rapidly ','nns nns vbd rb ','worked','that',0.0,0.0,0.0,0,false
1405,'old building ','jj nn ','','',0.0,0.5,0.5,0,false
1406,'not lot amenity ','rb nn nns ','','',0.0,1.0,1.0,1,false
1444,'home away home ','rb rb nn ','','',0.0,0.0,0.0,0,false
1445,'ideal location hotel heart downtown montreal ','jj nn nn nn nn nnp ','','',0.0,0.0,0.0,0,true
1446,'friendly helpful staff ','jj jj nn ','','',0.0,1.0,1.0,0,false
1447,'trustworthy housekeeping ','jj nn ','','',0.0,1.0,1.0,0,false
1448,'wide selection place close hotel ( metro station taxi shopping mall restaurant pharmacy ) ','jj nn nns rb nn -lrb- nn nns nn nn nns nns nns -rrb- ','','',0.0,0.5,0.5,0,true
1449,'too many homeless people hotel ','rb jj jj nns nn ','','',0.0,0.0,0.0,0,false
1486,'pleasant ','nnp ','','',0.0,1.0,1.0,0,false
1487,'good location ','jj nn ','','',0.0,1.0,1.0,0,true
1488,'design be quite old need change lift car park ','nn vbz rb jj vbp nn nn vb nn ','old','design',0.0,0.0,0.0,1,false
1518,'hotel be convenient airport shuttle subway ','nn vbd jj nn nn nn ','convenient','hotel',0.0,1.0,1.0,0,true
1519,'bed be comfy ','nn vbd jj ','comfy','bed',0.0,0.0,0.0,0,false
1520,'coffee machine do not work ','nn nn vbd rb vb ','work','machine',0.0,0.0,0.0,1,false
1521,'be strange smell room ','vbd jj nn nn ','was','smell',-0.2,0.0,0.2,0,false
1522,'room hotel be little tired tatty ','nn nn vbd jj jj jj ','tired','room',-0.4,0.0,0.4,0,false
1523,'staff be friendly ','nn vbd jj ','friendly','one',0.0,1.0,1.0,0,false
1524,'other make effort be friendly helpful ','nns vbd nn vb jj jj ','made','others',0.0,1.0,1.0,1,false
1566,'not bad ','rb jj ','','',-0.6,0.0,0.6,1,false
1567,'location comfort ','nnp nn ','','',0.0,1.0,1.0,0,false
1568,'payment process ','nn nn ','','',0.0,0.0,0.0,0,false
1590,'very nice hotel recommend ','rb jj nn vb ','recommend','hotel',0.0,0.6,0.6,0,false
1591,'staff ( sammy checkin ) very helpful provide room nice view ','nnp -lrb- nnp nn -rrb- rb jj vbg nn jj nn ','','',0.0,1.0,1.0,0,true
1592,'very bad signage direction parking garage hotel food court ect ','rb jj nn nns nn nn nn nn nn nn ','','',-0.6,0.5,1.1,0,false
1616,'good ','jj ','','',0.0,1.0,1.0,0,false
1617,'location be great ','nn vbz jj ','great','location',0.0,0.6,0.6,0,true
1618,'old hotel old equipments old bathroom old carpets ','nnp nnp nnp nnp nnp nnp nnp nnp ','','',0.0,0.0,0.0,0,false
1619,'need urgent remodeling ','nns nnp nnp ','','',-0.2,0.0,0.2,1,false
1652,'breakfast need improvement ','nnp vbz nn ','needs','breakfast',0.0,1.0,1.0,1,false
1653,'proximity everything montreal ','nn nn nnp ','','',0.0,0.0,0.0,0,true
1654,'location ','nn ','','',0.0,0.0,0.0,0,false
1655,'breakfast bit expensive ','vb nn jj ','expensive','bit',0.0,0.5,0.5,0,false
1656,'be cold ','vbd jj ','','',0.0,0.0,0.0,0,false
1657,'spresso ','nn ','','',0.0,0.0,0.0,0,false
1702,'fairly good hotel nice practical location ','rb jj nn jj jj nn ','','',0.0,1.0,1.0,0,true
1703,'good location check be fast be able get room early expect general stay be pleasant ','jj nn nn vbd rb vbd jj vb nn rbr vbn jj nn vbd jj ','pleasant','stay',0.0,1.0,1.0,0,true
1704,'s also connect shopping mall metro system do not have go outside get ','vbz rb vbn nn nn nn nn vbp rb vb vb rb vb ','have','you',0.0,0.5,0.5,1,true
1705,'be not #ord# stay hotel be sure not be last ','vbd rb jj nn nn vbp jj rb vb jj ','last','it',0.0,0.0,0.0,1,false
1706,'big space door let sound light be mildly annoying try sleep ','jj nn nn vb nn nn vbd rb jj vbg vb ','let','space',-0.4,0.2,0.6000000000000001,1,false
1707,'have also reduce score facility hotel still follow archaic ( slightly offensive ) practice put bible ( case new testament ) room ','vbp rb vbn nn nnps nn rb vbz nn -lrb- rb jj -rrb- nn vbg nnp -lrb- nn nnp nnp -rrb- nn ',')','testament',0.0,1.0,1.0,0,false
1708,'non-christian irritate like stop ','nnp vbz vb vb ','stop','it',-0.6,0.4,1.0,1,false
1750,'pleasant ','nnp ','','',0.0,1.0,1.0,0,false
1751,'be nice clean hotel ','vbd jj jj nn ','hotel','it',0.0,1.0,1.0,0,false
1752,'night hear air circulation almost sound roller coaster keep wake ','nn vbd nn nn rb vbd nnp nn vbd vbg ','sounded','circulation',0.0,0.0,0.0,0,false
1782,'location location location ','nnp nn nn ','','',0.0,0.0,0.0,0,false
1783,'location be absolutely terrific ','nn vbd rb jj ','terrific','location',0.0,0.8,0.8,0,true
1784,'staff be extremely accommodate hotel be need update ','nn vbd rb vbg nn vbz nn nn ','is','hotel',0.0,0.0,0.0,1,false
1785,'#ord# room smell smoke be immediately move room ','jj nn vbd nn vbd rb vbn nn ','smelled','room',0.0,0.3333333333333333,0.3333333333333333,1,false
1786,'where lock be not work be immediately fix ','wrb nn vbd rb vbg vbd rb vbn ','working','lock',0.0,0.3333333333333333,0.3333333333333333,1,false
1787,'staff help book train ride loan wine opener never say request ','nn vbd vb nn nns vbd nn nn rb vbd nn ','book','us',0.0,0.4,0.4,1,false
1788,'room need upgrade ','nns vbp vbg ','need','rooms',0.0,0.0,0.0,1,false
1838,'satisfy ','vbd ','','',0.0,0.0,0.0,0,false
1839,'hotel location be great ','nn nn vbd jj ','great','location',0.0,0.6,0.6,0,true
1840,'easy subway access ','jj nn nn ','','',0.0,0.2,0.2,0,true
1841,'close bar restaurant bed be comfortable ','rb nns nns nns vbd jj ','comfortable','beds',0.0,0.4,0.4,0,true
1842,'staff be bilingual be able give information get city ','nnp vbz jj vbd jj vb nn vbg nn ','bilingual','staff',0.0,1.0,1.0,0,false
1843,'room be elevator hear go quite loudly ','nn vbd nns vb vbg rb rb ','going','them',0.0,0.0,0.0,0,false
1844,'wasn?ft good noise wake morning ','vb jjs nn vb nn ','','',0.0,1.0,1.0,1,false
1888,'pleasant ','nnp ','','',0.0,1.0,1.0,0,false
1889,'complain roos give good room ','vbd nnp vbd jjr nns ','gave','they',-0.4,1.0,1.4,0,false
1890,'when complain send maintenance man room check room tell be wrong room be fine ','wrb vbd vbd nn nns nn vb nn vb vbp jj nn vbz jj ','fine','room',-0.4,0.4,0.8,0,false
1891,'be about leave then change room have good #crd# ','vbd rb vbg rb vbp nn vbd jjr nn ','change','they',-0.2,1.0,1.2,0,false
1920,'','','','',0.0,0.0,0.0,0,false
1921,'indoor access iga metro be definitely asset ','jj nn nnp nnp vbz rb nn ','asset','access',0.0,0.4,0.4,0,true
1922,'bathroom fixture look be old outdated ','nn nns vb vbp jj jj ','old','fixtures',0.0,1.0,1.0,0,false
1923,'be not enough electric outlet personal device ','vbz rb jj jj nn jj nns ','is','outlet',0.0,0.5,0.5,1,false
1960,'stay be good convenient location comfortable spacious room ','vb vbd jj jj nn jj jj nn ','good','stay',0.0,1.0,1.0,0,true
1961,'location old town good ','nnp nnp nnp jj ','good','location',0.0,1.0,1.0,0,true
1962,'park way be pleasant enjoy music ','nnp nn vbd jj vbd nn ','enjoyed','we',0.0,1.0,1.0,0,true
1963,'be convenient have iga attach hotel ','vbd jj vbg nnp vbn nn ','convenient','it',0.0,1.0,1.0,0,false
1964,'desk staff concierge feel position be understaffed ','nnp nnp nnp vbd nns vbd vbn ','felt','we',0.0,0.0,0.0,0,false
1965,'have ask coffee desk twice none be leave #ord# day only #ord# day ','vbd vb nn nn rb nn vbd vbn jj nn rb jj nn ','','',-0.2,0.0,0.2,1,false
1966,'do not care area hotel go away park people seem disrespectful public property area do not feel particularly safe evening ','vbd rb vb nn nn vbg rb nn nns vbd jj jj nn nn vbd rb vb rb jj nn ','feel','area',0.0,0.75,0.75,1,true
1967,'be weekend marathon #crd# hotel be able tell expect morning marathon be when be leave ','vbd nn nnp nn nn vbd jj vb vb nn nnp vbd wrb vbd vbg ','leaving','we',-0.2,1.0,1.2,1,false
2016,'disgust st night defective air con ','vbn nn nn jj nn nn ','','',-0.6,0.0,0.6,0,false
2017,'kudos daytime receptionist transfer room #ord# night have air con st night available room transfer claim not so friendly night staff ','nns nn nns vbg nn jj nn vbp nn nn nn nn jj nn vb vbn rb rb jj nn nn ','con','air',0.0,1.0,1.0,1,false
2018,'not so friendly night receptionist ','rb rb jj nn nn ','','',0.0,1.0,1.0,1,false
2019,'give room defective air con ','vb nn jj nn nn ','','',0.0,0.0,0.0,0,false
2048,'good location nice look old interior need renovation ','jj nn jj nn jj jj vbz nn ','needs','it',0.0,1.0,1.0,1,true
2049,'good place montreal nice look city ','jj nn nnp jj nn nn ','','',0.0,1.0,1.0,0,true
2050,'everything be old furniture bathroom style carpet ac window belong ','nn vbz jj nn nn nn nn nnp nns vbz ','belongs','it',0.0,0.0,0.0,0,false
2051,'room design furniture bathroom ac ','nn nn nn nn nnp ','','',0.0,0.0,0.0,0,false
2084,'come again ','vb rb ','come','i',0.0,0.0,0.0,0,false
2085,'great location ','nnp nnp ','','',0.0,0.6,0.6,0,true
2086,'ndly hotel staff ','rb nn nn ','','',0.0,0.0,0.0,0,false
2087,'star hotel be expect have safe box room room ','nn nn vbz vbn vb jj nn nn nns ','','',0.0,1.0,1.0,0,false
2088,'glass cup be single use plastic paper ','nns nns vbp jj nn nn nn ','plastic','cups',0.0,0.0,0.0,0,false
2089,'lectric charging room desk ','jj nn nn nn ','','',0.0,0.0,0.0,0,false
2126,'good ','jj ','','',0.0,1.0,1.0,0,false
2127,'be injure twice hide obstacle protrude bed frame ','vbd vbn rb vbn nns vbg nn nn ','','',-0.4,0.0,0.4,0,false
2128,'management be not willing adequately address ','nn vbd rb jj rb vb ','willing','management',0.0,0.3333333333333333,0.3333333333333333,1,false
2154,'','','','',0.0,0.0,0.0,0,false
2155,'location access subway be great ','nn nn nn vbd jj ','great','location',0.0,0.6,0.6,0,true
2156,'bathroom be need immediate upgrade ','nns vbd nn jj nn ','were','bathrooms',0.0,0.0,0.0,1,false
